customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0000258,2024-07-14 10:54:00,EU,EUR,SMB,Organic,25-34,Netherlands,52.1326,5.2913
CUST0000259,2025-08-27 17:07:00,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0000260,2024-03-14 01:55:00,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0000261,2024-12-22 19:05:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000262,2025-05-16 16:52:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000263,2025-02-15 14:30:00,,USD,SOHO,Organic,18-24,Canada,56.1304,-106.3468
CUST0000264,2025-02-11 13:31:00,LATAM,USD,SOHO,Organic,55+,Brazil,-14.235,-51.9253
CUST0000265,2025-02-17 05:34:00,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0000266,2025-04-18 11:56:00,EU,EUR,Consumer,Email,55+,Netherlands,52.1326,5.2913
CUST0000267,2024-10-09 19:40:00,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0000268,2024-03-15 02:53:00,EU,EUR,SMB,Email,45-54,Spain,40.4637,-3.7492
CUST0000269,2024-02-17 20:41:00,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000270,2025-02-02 21:38:00,EU,EUR,SOHO,Email,35-44,Germany,51.1657,10.4515
CUST0000271,2025-08-24 03:34:00,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000272,2025-01-20 01:04:00,EU,EUR,SMB,Organic,45-54,Spain,40.4637,-3.7492
CUST0000273,2024-09-01 09:00:00,,USD,SOHO,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000274,2024-08-14 01:43:00,EU,EUR,SOHO,Social,45-54,Spain,40.4637,-3.7492
CUST0000275,2024-04-30 14:59:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000276,2024-05-03 20:23:00,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000277,2024-05-30 06:53:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000278,2024-06-19 21:22:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000279,2024-12-11 08:07:00,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000280,2025-08-06 08:49:00,EU,EUR,Consumer,Retail Media,55+,France,46.2276,2.2137
CUST0000281,2024-04-15 16:49:00,EU,EUR,SMB,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000282,2025-04-21 11:28:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000283,2024-07-08 15:36:00,APAC,USD,Consumer,Retail Media,25-34,Philippines,12.8797,121.774
CUST0000284,2024-02-11 19:30:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000285,2024-07-22 17:43:00,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0000286,2024-10-22 14:35:00,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000287,2024-05-20 02:44:00,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0000288,2025-05-21 22:39:00,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000289,2024-04-26 06:57:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000290,2025-02-15 19:40:00,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000291,2025-01-29 18:43:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000292,2025-05-02 03:52:00,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000293,2024-07-04 14:53:00,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000294,2024-06-02 02:29:00,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000295,2024-08-22 17:48:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000296,2025-02-17 21:04:00,APAC,AUD,SMB,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000297,2024-02-20 06:02:00,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0000298,2025-06-22 07:42:00,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0000299,2025-01-06 16:44:00,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0000300,2025-08-13 11:50:00,EU,EUR,SMB,Email,18-24,France,46.2276,2.2137
CUST0000301,2024-11-23 15:04:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000302,2025-07-21 14:44:00,APAC,USD,Consumer,Social,35-44,Philippines,12.8797,121.774
CUST0000303,2025-05-01 19:33:00,EU,EUR,SOHO,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000304,2025-01-14 14:30:00,LATAM,USD,Consumer,Organic,45-54,Brazil,-14.235,-51.9253
CUST0000305,2025-02-06 17:25:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000306,2024-03-01 00:08:00,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0000307,2025-06-26 01:55:00,,USD,SOHO,Email,25-34,Canada,56.1304,-106.3468
CUST0000308,2024-09-28 09:31:00,,USD,Enterprise,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000309,2024-12-24 04:42:00,LATAM,USD,Consumer,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0000310,2024-05-24 17:07:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000311,2024-11-18 09:12:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000312,2025-08-23 19:40:00,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000313,2024-03-10 22:11:00,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0000314,2024-12-22 20:13:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000315,2024-10-26 00:07:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000316,2024-09-24 09:03:00,EU,EUR,SOHO,Paid Search,55+,France,46.2276,2.2137
CUST0000317,2024-07-22 08:19:00,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0000318,2025-01-29 03:53:00,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000319,2024-05-07 08:08:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000320,2025-04-02 04:30:00,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0000321,2025-01-18 20:09:00,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0000322,2024-05-10 21:49:00,EU,EUR,SOHO,Retail Media,25-34,Spain,40.4637,-3.7492
CUST0000323,2024-12-26 11:41:00,EU,EUR,Consumer,Retail Media,18-24,France,46.2276,2.2137
CUST0000324,2024-09-01 06:26:00,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000325,2024-09-08 14:42:00,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000326,2024-05-12 18:36:00,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0000327,2024-08-14 13:58:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000328,2025-02-25 23:36:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000329,2024-04-02 09:37:00,,USD,SOHO,Retail Media,45-54,United States,39.8283,-98.5795
CUST0000330,2024-03-02 13:53:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000331,2024-08-06 11:40:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000332,2025-06-27 01:00:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000333,2025-07-17 12:40:00,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0000334,2025-05-16 04:51:00,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000335,2024-10-01 08:47:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000336,2024-07-20 08:08:00,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0000337,2025-03-26 02:06:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000338,2024-05-01 19:23:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000339,2024-05-22 20:54:00,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000340,2025-04-18 04:16:00,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0000341,2024-12-11 08:56:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000342,2025-08-25 07:26:00,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0000343,2024-12-18 15:12:00,EU,EUR,SMB,Social,35-44,Germany,51.1657,10.4515
CUST0000344,2025-03-23 18:50:00,EU,EUR,SOHO,Organic,45-54,Spain,40.4637,-3.7492
CUST0000345,2025-05-01 22:30:00,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000346,2024-09-29 02:01:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000347,2024-04-18 20:40:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000348,2024-03-08 17:59:00,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000349,2025-07-10 01:10:00,APAC,USD,Consumer,Retail Media,55+,Philippines,12.8797,121.774
CUST0000350,2024-10-15 17:55:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000351,2025-07-15 05:46:00,EU,GBP,SOHO,Email,18-24,United Kingdom,55.3781,-3.436
CUST0000352,2025-03-14 03:36:00,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000353,2025-02-18 14:57:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000354,2025-07-17 08:20:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000355,2024-01-23 22:58:00,EU,EUR,SOHO,Organic,18-24,Germany,51.1657,10.4515
CUST0000356,2025-04-22 22:42:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000357,2025-08-06 21:20:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000358,2024-07-30 19:01:00,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000359,2025-05-19 04:53:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000360,2024-05-02 22:04:00,EU,EUR,SMB,Paid Search,18-24,France,46.2276,2.2137
CUST0000361,2024-04-27 16:07:00,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0000362,2024-03-11 15:58:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000363,2024-11-01 03:40:00,,USD,SMB,Organic,55+,United States,39.8283,-98.5795
CUST0000364,2024-11-10 14:05:00,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0000365,2024-05-11 02:10:00,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000366,2024-08-10 14:53:00,APAC,AUD,SOHO,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000367,2025-02-08 18:36:00,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000368,2024-08-26 05:45:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000369,2025-01-19 21:44:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0000370,2025-07-22 10:48:00,EU,EUR,SOHO,Organic,35-44,Netherlands,52.1326,5.2913
CUST0000371,2024-07-03 00:47:00,EU,EUR,SMB,Retail Media,35-44,Spain,40.4637,-3.7492
CUST0000372,2025-04-17 10:57:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000373,2025-03-08 00:43:00,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000374,2024-05-25 14:27:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000375,2024-08-28 23:03:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000376,2024-09-17 06:24:00,LATAM,USD,SOHO,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000377,2025-05-20 19:51:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000378,2024-05-27 01:43:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000379,2024-02-29 09:06:00,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0000380,2024-02-09 22:42:00,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000381,2025-03-04 05:21:00,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000382,2025-02-26 05:45:00,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0000383,2025-06-20 01:26:00,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000384,2024-11-16 07:28:00,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0000385,2024-05-10 12:06:00,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0000386,2024-11-09 15:06:00,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0000387,2024-10-19 18:59:00,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0000388,2025-05-01 18:52:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000389,2025-06-05 16:59:00,APAC,AUD,SOHO,Organic,25-34,Australia,-25.2744,133.7751
CUST0000390,2025-07-29 17:22:00,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0000391,2025-04-05 06:57:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0000392,2025-03-14 13:05:00,APAC,USD,Consumer,Organic,55+,Philippines,12.8797,121.774
CUST0000393,2025-05-16 23:03:00,APAC,AUD,Consumer,Retail Media,55+,Australia,-25.2744,133.7751
CUST0000394,2024-06-18 13:31:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000395,2025-01-02 04:38:00,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000396,2024-05-21 16:00:00,,USD,SMB,Social,55+,Canada,56.1304,-106.3468
CUST0000397,2024-08-07 19:39:00,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000398,2024-02-14 23:33:00,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000399,2025-05-08 10:29:00,LATAM,USD,Enterprise,Retail Media,25-34,Brazil,-14.235,-51.9253
CUST0000400,2024-07-21 03:28:00,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0000401,2024-01-24 00:32:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000402,2025-02-28 00:26:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000403,2025-02-08 17:34:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000404,2025-01-10 20:49:00,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0000405,2025-01-28 12:18:00,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0000406,2024-06-19 07:58:00,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000407,2024-10-15 00:10:00,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000408,2024-10-06 23:30:00,EU,EUR,Consumer,Organic,45-54,Germany,51.1657,10.4515
CUST0000409,2024-10-09 07:08:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000410,2024-07-25 23:25:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000411,2024-05-14 10:46:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000412,2024-04-27 23:10:00,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000413,2025-05-14 15:01:00,APAC,AUD,SMB,Social,55+,Australia,-25.2744,133.7751
CUST0000414,2024-11-13 19:52:00,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000415,2024-09-01 13:32:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000416,2025-04-18 00:43:00,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000417,2025-07-31 16:47:00,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0000418,2024-10-14 14:57:00,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0000419,2024-01-06 18:34:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000420,2024-10-22 12:37:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0000421,2024-11-04 13:10:00,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000422,2025-01-17 15:15:00,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000423,2024-04-16 07:34:00,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000424,2024-12-13 12:03:00,APAC,USD,SMB,Social,25-34,Philippines,12.8797,121.774
CUST0000425,2024-06-21 10:53:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000426,2025-07-17 20:00:00,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0000427,2024-09-14 17:46:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000428,2024-03-16 09:00:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000429,2024-05-23 21:09:00,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000430,2024-03-11 14:20:00,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0000431,2024-12-02 17:38:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000432,2025-04-09 05:46:00,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000433,2025-02-23 14:24:00,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000434,2024-11-02 03:45:00,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000435,2024-07-12 13:09:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000436,2025-07-31 11:48:00,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000437,2025-05-05 15:33:00,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0000438,2025-08-19 02:44:00,EU,EUR,SOHO,Affiliate,45-54,Germany,51.1657,10.4515
CUST0000439,2024-01-29 23:29:00,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000440,2024-02-06 18:43:00,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000441,2024-01-12 12:42:00,LATAM,USD,SOHO,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000442,2024-02-18 10:10:00,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0000443,2024-01-08 17:05:00,LATAM,USD,SOHO,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0000444,2024-01-08 12:19:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000445,2024-08-21 06:06:00,EU,EUR,SMB,Social,55+,Netherlands,52.1326,5.2913
CUST0000446,2024-01-02 09:00:00,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0000447,2025-07-20 10:19:00,APAC,AUD,Consumer,Email,18-24,Australia,-25.2744,133.7751
CUST0000448,2024-09-20 00:42:00,APAC,AUD,SOHO,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0000449,2025-06-21 07:02:00,EU,EUR,SMB,Social,25-34,Germany,51.1657,10.4515
CUST0000450,2024-02-21 04:23:00,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0000451,2024-01-13 11:53:00,EU,GBP,SOHO,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000452,2024-10-30 03:25:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000453,2025-01-12 00:56:00,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0000454,2025-05-17 02:26:00,APAC,USD,SOHO,Organic,25-34,Philippines,12.8797,121.774
CUST0000455,2024-11-13 16:10:00,EU,EUR,Consumer,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0000456,2024-02-10 13:05:00,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000457,2024-10-16 22:21:00,APAC,AUD,SMB,Social,25-34,Australia,-25.2744,133.7751
CUST0000458,2024-04-12 10:17:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000459,2024-11-24 23:53:00,,USD,SOHO,Retail Media,55+,United States,39.8283,-98.5795
CUST0000460,2024-08-05 03:53:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000461,2024-10-21 04:21:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000462,2025-08-25 19:52:00,EU,EUR,Consumer,Social,55+,France,46.2276,2.2137
CUST0000463,2024-07-24 19:24:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000464,2024-12-25 00:43:00,EU,EUR,SOHO,Organic,18-24,France,46.2276,2.2137
CUST0000465,2024-08-26 22:38:00,APAC,USD,Consumer,Social,18-24,Philippines,12.8797,121.774
CUST0000466,2024-12-08 00:12:00,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0000467,2024-01-06 04:49:00,EU,EUR,SMB,Paid Search,45-54,Netherlands,52.1326,5.2913
CUST0000468,2024-09-10 17:11:00,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0000469,2025-04-11 12:53:00,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0000470,2025-08-20 03:07:00,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0000471,2024-12-30 22:33:00,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000472,2025-01-20 00:38:00,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0000473,2024-12-19 01:06:00,APAC,AUD,SMB,Paid Search,55+,Australia,-25.2744,133.7751
CUST0000474,2024-02-09 02:46:00,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0000475,2024-02-03 13:43:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000476,2025-07-24 04:22:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000477,2025-06-03 19:03:00,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000478,2025-05-03 00:45:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000479,2025-02-11 10:05:00,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000480,2024-09-15 20:29:00,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0000481,2025-08-01 21:54:00,,USD,SOHO,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000482,2024-03-14 03:28:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000483,2025-04-25 13:57:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0000484,2024-01-17 11:21:00,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000485,2024-02-12 18:39:00,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000486,2025-04-28 11:15:00,APAC,USD,SMB,Organic,25-34,Philippines,12.8797,121.774
CUST0000487,2025-04-18 09:52:00,APAC,USD,Enterprise,Email,18-24,Philippines,12.8797,121.774
CUST0000488,2024-05-16 14:27:00,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0000489,2025-01-25 11:31:00,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000490,2024-11-16 02:35:00,LATAM,USD,Consumer,Retail Media,55+,Brazil,-14.235,-51.9253
CUST0000491,2025-02-25 06:07:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000492,2024-02-19 16:55:00,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000493,2024-05-14 08:44:00,LATAM,USD,Consumer,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000494,2025-07-16 15:36:00,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000495,2024-03-11 13:18:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000496,2025-03-21 14:08:00,EU,GBP,SOHO,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0000497,2024-01-10 07:08:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000498,2024-08-29 04:56:00,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000499,2024-01-13 01:47:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000500,2024-09-26 01:11:00,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000501,2024-04-26 21:39:00,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000502,2024-01-07 03:05:00,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0000503,2025-07-24 05:20:00,APAC,AUD,Consumer,Social,18-24,Australia,-25.2744,133.7751
CUST0000504,2025-06-30 08:46:00,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000505,2024-07-15 05:23:00,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000506,2024-03-27 12:14:00,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0000507,2024-02-23 06:03:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000508,2024-06-24 01:48:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
